date,ticker,bm,evm,pe_op_basic,pe_op_dil,pe_exi,ps,pcf,dpr,npm,opmad,gpm,ptpm,cfm,roa,roe,roce,efftax,aftret_eq,aftret_invcapx,aftret_equity,GProf,equity_invcap,debt_invcap,totdebt_invcap,capital_ratio,int_debt,int_totdebt,cash_lt,debt_at,debt_ebitda,short_debt,lt_debt,cash_debt,fcf_ocf,lt_ppent,dltt_be,debt_assets,debt_capital,de_ratio,at_turn,rect_turn,pay_turn,sale_equity,rd_sale,adv_sale,staff_sale,accrual,ptb,divyield,volume,price,SMA_3,SMA_6,ret_1m,ret_3m,ret_6m,vol_3m,vol_6m,EMA_6,EMA_12,RSI,MACD_ratio,vol_SMA_3,vol_SMA_6,vol_ROC,OBV
2022-06-30,CFG,1.046,6.5,7.152,7.181,7.561,2.548,3.913,0.445,0.307,0.634,0.995,0.394,0.384,0.024,0.101,0.153,0.221,0.095,0.0,0.092,0.037,0.714,0.217,0.235,0.217,0.024249999999999997,0.01025,0.071,0.037,1.573,0.076,0.039,0.014,0.963,174.091,0.305,0.878,0.875,7.17,0.037,0.056,-0.016,0.301,0.0,0.0,0.306,-0.013,0.881,4.37,111962970.0,35.69,38.82333333333333,44.281666666666666,-0.137506041565974,-0.21266269578645491,-0.24465608465608468,0.10652514909929173,0.10498399409721478,41.88237420709093,43.084418977460956,27.648878576952825,0.05259121338232398,141787249.0,126002961.5,-0.11501470051535512,793548201.0
2022-07-31,CFG,1.046,6.5,7.609,7.64,8.044,2.711,4.163,0.445,0.307,0.634,0.995,0.394,0.384,0.024,0.101,0.153,0.221,0.095,0.0,0.092,0.037,0.714,0.217,0.235,0.217,0.024249999999999997,0.01025,0.071,0.037,1.573,0.076,0.039,0.014,0.963,174.091,0.305,0.878,0.875,7.17,0.037,0.056,-0.016,0.301,0.0,0.0,0.306,-0.013,0.938,4.11,84072709.0,37.97,38.346666666666664,42.031666666666666,0.06388344073970309,-0.036294416243654815,-0.2622887118709928,0.1125442514968141,0.09901865754652321,40.764553005064954,42.29758528862081,21.780936454849524,0.03502652044656734,107516537.0,119857143.33333333,-0.24910254702961165,877620910.0
2022-08-31,CFG,1.261,7.289,8.413,8.432,9.333,2.469,8.812,0.534,0.25,0.577,0.932,0.323,0.337,0.023,0.088,0.152,0.221,0.082,0.0,0.08,0.035,0.674,0.262,0.308,0.262,0.024249999999999997,0.01025,0.059,0.049,2.29,0.149,0.047,0.014,0.928,177.733,0.388,0.883,0.88,7.518,0.037,0.055,0.002,0.316,0.0,0.0,0.306,-0.001,0.815,4.58,78829551.0,36.68,36.779999999999994,39.40833333333333,-0.03397419015011849,-0.11358144030932826,-0.3002670736360168,0.10070806303726965,0.09449109698333695,39.59753786076068,41.43334139806376,17.55976916735368,0.021355375889681942,91621743.33333333,119453913.33333333,-0.062364565890222434,798791359.0
2022-09-30,CFG,1.261,7.289,7.881,7.899,8.743,2.313,8.255,0.534,0.25,0.577,0.932,0.323,0.337,0.023,0.088,0.152,0.221,0.082,0.0,0.08,0.035,0.674,0.262,0.308,0.262,0.024249999999999997,0.01025,0.059,0.049,2.29,0.149,0.047,0.014,0.928,177.733,0.388,0.883,0.88,7.518,0.037,0.055,0.002,0.316,0.0,0.0,0.306,-0.001,0.763,4.89,100802475.0,34.36,36.336666666666666,37.580000000000005,-0.06324972737186474,-0.03726534043149332,-0.24200308846238694,0.06657829405679032,0.08631117471705817,38.101098471971916,40.34513502913087,21.85736275012829,0.004686748723513471,87901578.33333333,114844413.66666667,0.27873968227980894,697988884.0
2022-10-31,CFG,1.261,7.289,9.381,9.402,10.407,2.753,9.826,0.534,0.25,0.577,0.932,0.323,0.337,0.023,0.088,0.152,0.221,0.082,0.0,0.08,0.035,0.674,0.262,0.308,0.262,0.024249999999999997,0.01025,0.059,0.049,2.29,0.149,0.047,0.014,0.928,177.733,0.388,0.883,0.88,7.518,0.037,0.055,0.002,0.316,0.0,0.0,0.306,-0.001,0.908,4.11,98471979.0,40.9,37.313333333333325,37.830000000000005,0.19033760186263105,0.07716618382933893,0.038071065989847774,0.13873197820730773,0.1149668664677734,38.90078462283708,40.43049887080305,53.731343283582085,0.0047278918200746554,92701335.0,100108936.0,-0.02311943233536673,796460863.0
2022-11-30,CFG,1.24,7.277,9.481,9.502,10.569,2.574,5.517,0.525,0.241,0.552,0.891,0.31,0.317,0.023,0.092,0.144,0.221,0.086,0.0,0.084,0.035,0.627,0.313,0.358,0.313,0.024249999999999997,0.01025,0.048,0.058,2.706,0.125,0.057,0.014,0.946,182.95,0.5,0.888,0.886,7.948,0.039,0.057,-0.003,0.349,0.0,0.0,0.306,-0.009,0.988,3.96,78564443.0,42.38,39.21333333333333,37.99666666666667,0.03618581907090479,0.1553980370774264,0.024166263895601725,0.12777371507377427,0.1141621148612148,39.89484615916934,40.73042212144874,52.55102040816326,0.007894355212159863,92612965.66666667,92117354.5,-0.20216447564235507,875025306.0
2022-12-31,CFG,1.24,7.277,8.808,8.827,9.818,2.391,5.125,0.525,0.241,0.552,0.891,0.31,0.317,0.023,0.092,0.144,0.221,0.086,0.0,0.084,0.035,0.627,0.313,0.358,0.313,0.024249999999999997,0.01025,0.048,0.058,2.706,0.125,0.057,0.014,0.946,182.95,0.5,0.888,0.886,7.948,0.039,0.057,-0.003,0.349,0.0,0.0,0.306,-0.009,0.918,4.27,75556663.0,39.37,40.883333333333326,38.61000000000001,-0.07102406795658345,0.1458090803259604,0.10311011487811705,0.13138154009411065,0.09932871708082039,39.744890113692385,40.521126410456624,60.874704491725765,0.0051119289865320374,84197695.0,86049636.66666667,-0.03828424011101306,799468643.0
2022-01-31,CHD,0.211,19.983,34.562,35.154,31.391,4.898,29.634,0.299,0.16,0.19,0.474,0.204,0.202,0.159,0.21,0.18,0.193,0.256,0.151,0.256,0.328,0.652,0.348,0.435,0.348,0.032,0.025,0.039,0.296,1.886,0.2,0.426,0.225,0.872,5.207,0.437,0.556,0.458,1.252,0.693,12.809,4.734,1.56,0.021,0.0,0.0,-0.004,5.881,0.984,44411548.0,102.65,98.17666666666666,91.35333333333334,0.0014634146341463428,0.17502289377289393,0.1856086856086856,0.07840280294454337,0.06511110745977947,94.34346877225167,90.3117532749443,83.35408883354089,0.05426008591533103,35062844.0,30031907.833333332,0.1961593660754095,649697734.0
2022-02-28,CHD,0.16,23.364,31.362,31.977,29.473,4.576,23.896,0.299,0.159,0.191,0.472,0.199,0.202,0.153,0.215,0.175,0.198,0.265,0.155,0.265,0.307,0.648,0.352,0.548,0.352,0.029,0.021,0.051,0.342,2.315,0.357,0.369,0.209,0.88,5.865,0.442,0.596,0.512,1.473,0.674,12.906,4.438,1.605,0.02,0.0,0.0,-0.022,5.969,1.07,36405038.0,97.85,101.0,93.71833333333332,-0.046760837798343946,0.09476392929066901,0.16961510877360753,0.10075269870535189,0.0678404254137717,95.34533483732262,91.47148354033747,77.3199845976126,0.05885091284684529,39315013.333333336,32431552.333333332,-0.18027991278304467,613292696.0
2022-03-31,CHD,0.16,23.364,31.853,32.477,29.934,4.647,24.27,0.299,0.159,0.191,0.472,0.199,0.202,0.153,0.215,0.175,0.198,0.265,0.155,0.265,0.307,0.648,0.352,0.548,0.352,0.029,0.021,0.051,0.342,2.315,0.357,0.369,0.209,0.88,5.865,0.442,0.596,0.512,1.473,0.674,12.906,4.438,1.605,0.02,0.0,0.0,-0.022,6.063,1.06,29267717.0,99.38,99.96,96.52,0.015636177823198816,-0.03043902439024393,0.20358483710790853,0.03271042977797936,0.06531294355464463,96.4980963123733,92.68817838028555,81.82506626277922,0.0600008099516515,36694767.666666664,32590635.166666668,-0.19605311220935961,642560413.0
2022-04-30,CHD,0.16,23.364,31.269,31.882,29.386,4.562,23.825,0.299,0.159,0.191,0.472,0.199,0.202,0.153,0.215,0.175,0.198,0.265,0.155,0.265,0.307,0.648,0.352,0.548,0.352,0.029,0.021,0.051,0.342,2.315,0.357,0.369,0.209,0.88,5.865,0.442,0.596,0.512,1.473,0.674,12.906,4.438,1.605,0.02,0.0,0.0,-0.022,5.952,1.08,24650448.0,97.56,98.26333333333332,98.21999999999998,-0.018313543972630186,-0.04958597174866053,0.11675824175824179,0.031238917220074176,0.0668911941904001,96.80149736598094,93.43768939870316,71.75767918088737,0.06057627085429836,30107734.333333332,32585289.166666668,-0.15775979383701166,617909965.0
2022-05-31,CHD,0.172,21.142,29.052,29.431,27.626,4.166,20.894,0.307,0.155,0.189,0.467,0.192,0.196,0.156,0.199,0.176,0.198,0.243,0.151,0.243,0.32,0.674,0.326,0.469,0.326,0.035,0.024,0.043,0.307,2.0,0.304,0.382,0.209,0.897,5.383,0.397,0.559,0.468,1.269,0.684,13.074,4.56,1.552,0.02,0.0,0.0,-0.031,5.28,1.17,30342074.0,90.06,95.66666666666667,98.33333333333333,-0.07687576875768753,-0.07961165048543684,0.007607965987916909,0.0467984651492879,0.07764698233437493,94.87535526141495,92.91804487582576,51.175656984785626,0.05776827847005286,28086746.333333332,33700879.833333336,0.23089341013193754,587567891.0
2022-06-30,CHD,0.172,21.142,29.89,30.281,28.423,4.286,21.498,0.307,0.155,0.189,0.467,0.192,0.196,0.156,0.199,0.176,0.198,0.243,0.151,0.243,0.32,0.674,0.326,0.469,0.326,0.035,0.024,0.043,0.307,2.0,0.304,0.382,0.209,0.897,5.383,0.397,0.559,0.468,1.269,0.684,13.074,4.56,1.552,0.02,0.0,0.0,-0.031,5.432,1.13,34416277.0,92.66,93.42666666666666,96.69333333333333,0.02886964246058188,-0.06761923928355806,-0.09600000000000009,0.05297464684086762,0.03994131745797097,94.2423966152964,92.87834566416025,23.26086956521739,0.05176611027652146,29802933.0,33248850.333333332,0.134275692558129,621984168.0
2022-07-31,CHD,0.172,21.142,28.377,28.748,26.985,4.069,20.41,0.307,0.155,0.189,0.467,0.192,0.196,0.156,0.199,0.176,0.198,0.243,0.151,0.243,0.32,0.674,0.326,0.469,0.326,0.035,0.024,0.043,0.307,2.0,0.304,0.382,0.209,0.897,5.383,0.397,0.559,0.468,1.269,0.684,13.074,4.56,1.552,0.02,0.0,0.0,-0.031,5.157,1.19,26047107.0,87.97,90.23,94.24666666666667,-0.050615152169220745,-0.0982984829848299,-0.14301022893326842,0.055059883391736,0.04103189950815805,92.45028329664028,92.12321556198175,18.003487358326055,0.04603605312630289,30268486.0,30188110.166666668,-0.243174762918139,595937061.0
2022-08-31,CHD,0.191,21.676,27.003,27.356,26.575,3.835,21.183,0.322,0.147,0.187,0.461,0.182,0.188,0.153,0.189,0.173,0.198,0.231,0.146,0.231,0.308,0.658,0.342,0.493,0.342,0.035,0.024,0.068,0.323,2.183,0.305,0.395,0.209,0.881,5.597,0.428,0.569,0.484,1.318,0.668,13.049,4.556,1.548,0.02,0.0,0.0,-0.023,4.727,1.25,34699803.0,83.71,88.11333333333333,91.89,-0.04842559963623971,-0.07050854985565191,-0.14450689831374552,0.04527173726223126,0.04121631587308008,89.9530594976002,90.82887470629225,18.437499999999986,0.036777772405778675,31721062.333333332,29903904.333333332,0.3321941281233267,561237258.0
2022-09-30,CHD,0.191,21.676,23.045,23.346,22.679,3.273,18.078,0.322,0.147,0.187,0.461,0.182,0.188,0.153,0.189,0.173,0.198,0.231,0.146,0.231,0.308,0.658,0.342,0.493,0.342,0.035,0.024,0.068,0.323,2.183,0.305,0.395,0.209,0.881,5.597,0.428,0.569,0.484,1.318,0.668,13.049,4.556,1.548,0.02,0.0,0.0,-0.023,4.034,1.47,35545541.0,71.44,81.04,87.23333333333333,-0.14657746983633968,-0.22900928124325493,-0.2811430871402697,0.05604663263170102,0.058741929763821,84.66361392685728,87.84597090532421,7.845503922751945,0.01825205818331928,32097483.666666668,30950208.333333332,0.02437299139709803,525691717.0
2022-10-31,CHD,0.191,21.676,23.913,24.225,23.533,3.409,18.833,0.322,0.147,0.187,0.461,0.182,0.188,0.153,0.189,0.173,0.198,0.231,0.146,0.231,0.308,0.658,0.342,0.493,0.342,0.035,0.024,0.068,0.323,2.183,0.305,0.395,0.209,0.881,5.597,0.428,0.569,0.484,1.318,0.668,13.049,4.556,1.548,0.02,0.0,0.0,-0.023,4.203,1.42,36342246.0,74.13,76.42666666666666,83.32833333333333,0.03765397536394177,-0.15732636125952038,-0.240159901599016,0.09218162168293415,0.06875014229139283,81.6540099477552,85.73582153527433,15.55424875036752,0.0015268895657327784,35529196.666666664,32898841.333333332,0.022413641137154272,562033963.0
2022-11-30,CHD,0.255,21.355,26.755,27.109,27.381,3.761,22.836,0.343,0.139,0.185,0.455,0.172,0.179,0.147,0.177,0.164,0.198,0.215,0.136,0.215,0.295,0.634,0.366,0.501,0.366,0.036,0.026,0.079,0.336,2.35,0.269,0.427,0.209,0.825,5.648,0.477,0.575,0.495,1.354,0.65,13.191,4.569,1.53,0.021,0.0,0.0,-0.017,4.51,1.28,33544253.0,81.87,75.81333333333333,81.96333333333332,0.10441116956697716,-0.02198064747341999,-0.09093937375083272,0.12999554190302992,0.08788089084795425,81.71572139125371,85.14107976061673,38.043795620437955,-0.0024866327183167753,35144013.333333336,33432537.833333332,-0.07699009576898463,595578216.0
2022-12-31,CHD,0.255,21.355,26.343,26.692,26.96,3.703,22.485,0.343,0.139,0.185,0.455,0.172,0.179,0.147,0.177,0.164,0.198,0.215,0.136,0.215,0.295,0.634,0.366,0.501,0.366,0.036,0.026,0.079,0.336,2.35,0.269,0.427,0.209,0.825,5.648,0.477,0.575,0.495,1.354,0.65,13.191,4.569,1.53,0.021,0.0,0.0,-0.017,4.441,1.3,27520911.0,80.61,78.87,79.955,-0.015390252839868168,0.12835946248600227,-0.1300453270019426,0.060031372262486206,0.08554570917619453,81.39980099375265,84.4439905666757,31.69249468246734,-0.006822407031289044,32469136.666666668,32283310.166666668,-0.17956405229831773,568057305.0
2022-01-31,CHRW,0.174,12.756,18.36,18.555,18.555,0.639,74.593,0.278,0.036,0.047,0.143,0.045,0.04,0.202,0.398,0.29,0.194,0.405,0.248,0.405,0.521,0.585,0.415,0.524,0.415,0.037,0.03,0.053,0.293,1.558,0.208,0.345,0.153,0.822,8.087,0.701,0.673,0.633,2.057,3.639,6.332,12.523416666666668,11.124,0.0,0.0,0.077,0.103,6.859,2.1,23716620.0,104.65,102.45666666666666,96.90333333333335,-0.027687447737619553,0.07897721414578829,0.17360098687899517,0.08987707316842963,0.07463458340056758,99.39657519136156,96.06727986122388,74.68112244897962,0.04063061118128915,23183192.333333332,22424307.0,-0.02009237400091579,248470080.0
2022-02-28,CHRW,0.147,13.747,15.177,15.322,15.322,0.539,131.139,0.332,0.037,0.047,0.14,0.044,0.04,0.193,0.429,0.286,0.174,0.433,0.275,0.433,0.461,0.553,0.447,0.609,0.447,0.035,0.029,0.051,0.317,1.897,0.266,0.327,0.019,0.64,11.578,0.802,0.712,0.672,2.476,3.796,6.541,12.523416666666668,11.426,0.0,0.0,0.067,0.123,6.11,2.28,31438851.0,96.68,102.98666666666668,98.00666666666666,-0.07615862398471096,0.016721001156798865,0.07350655118809679,0.1088482634106942,0.08643214818546473,98.62041085097255,96.16154449795867,58.61082206035381,0.04122785417234961,26452795.0,24658006.5,0.3256041965507732,217031229.0
2022-03-31,CHRW,0.147,13.747,16.909,17.07,17.07,0.597,145.206,0.332,0.037,0.047,0.14,0.044,0.04,0.193,0.429,0.286,0.174,0.433,0.275,0.433,0.461,0.553,0.447,0.609,0.447,0.035,0.029,0.051,0.317,1.897,0.266,0.327,0.019,0.64,11.578,0.802,0.712,0.672,2.476,3.796,6.541,12.523416666666668,11.426,0.0,0.0,0.067,0.123,6.765,2.04,33519199.0,107.71,103.01333333333334,101.45833333333333,0.11408771203971857,0.0007432871875869829,0.23804597701149421,0.09886296848617167,0.09072305200197037,101.21743632212325,97.93822995981118,72.31200172376644,0.04281775824676826,29558223.333333332,26086462.333333332,0.06617124779782824,250550428.0
2022-04-30,CHRW,0.147,13.747,16.664,16.823,16.823,0.585,142.27,0.332,0.037,0.047,0.14,0.044,0.04,0.193,0.429,0.286,0.174,0.433,0.275,0.433,0.461,0.553,0.447,0.609,0.447,0.035,0.029,0.051,0.317,1.897,0.266,0.327,0.019,0.64,11.578,0.802,0.712,0.672,2.476,3.796,6.541,12.523416666666668,11.426,0.0,0.0,0.067,0.123,6.629,2.07,27961804.0,106.15,103.51333333333332,102.98500000000001,-0.014483334880698084,0.014333492594362118,0.09444272605423243,0.09706357346519155,0.08440582532666166,102.62674023008805,99.2015791967633,62.058978409689345,0.04639989108226124,30973284.666666668,27078238.5,-0.16579736884524,222588624.0
2022-05-31,CHRW,0.153,11.554,15.155,15.326,15.326,0.55,100.274,0.298,0.037,0.048,0.137,0.045,0.041,0.206,0.48,0.313,0.174,0.486,0.295,0.486,0.509,0.564,0.436,0.596,0.436,0.035,0.026,0.046,0.311,1.627,0.269,0.323,0.019,0.718,10.498,0.764,0.705,0.667,2.393,3.713,5.94,12.523416666666668,12.597,0.0,0.0,0.067,0.123,6.536,2.03,26965136.0,108.51,107.45666666666666,105.22166666666668,0.022232689590202526,0.12236243276789405,0.14112945630455354,0.06622678927790594,0.08238267198446868,104.30767159292003,100.63364393572279,67.45577523413114,0.048871623815174306,29482046.333333332,27967420.666666668,-0.035643909098282744,249553760.0
2022-06-30,CHRW,0.153,11.554,14.158,14.318,14.318,0.505,92.093,0.298,0.037,0.048,0.137,0.045,0.041,0.206,0.48,0.313,0.174,0.486,0.295,0.486,0.509,0.564,0.436,0.596,0.436,0.035,0.026,0.046,0.311,1.627,0.269,0.323,0.019,0.718,10.498,0.764,0.705,0.667,2.393,3.713,5.94,12.523416666666668,12.597,0.0,0.0,0.067,0.123,6.003,2.17,25481267.0,101.37,105.34333333333335,104.17833333333334,-0.06580038706110036,-0.05886175842540142,-0.058162222428690846,0.044217886430207215,0.0696211618593327,103.46833685208574,100.74692948407314,40.526634382566584,0.04901826282942902,26802735.666666668,28180479.5,-0.05502916803386415,224072493.0
2022-07-31,CHRW,0.153,11.554,15.461,15.636,15.636,0.546,99.578,0.298,0.037,0.048,0.137,0.045,0.041,0.206,0.48,0.313,0.174,0.486,0.295,0.486,0.509,0.564,0.436,0.596,0.436,0.035,0.026,0.046,0.311,1.627,0.269,0.323,0.019,0.718,10.498,0.764,0.705,0.667,2.393,3.713,5.94,12.523416666666668,12.597,0.0,0.0,0.067,0.123,6.491,1.99,25295013.0,110.7,106.86000000000001,105.18666666666667,0.09203906481207458,0.04286387187941587,0.05781175346392731,0.07909492732779537,0.07932095545698938,105.5345263229184,102.27817110190804,57.67961411525768,0.04873428860957854,25913805.333333332,28443545.0,-0.00730944815263701,249367506.0
2022-08-31,CHRW,0.163,10.326,13.803,14.006,13.753,0.536,55.743,0.258,0.042,0.053,0.141,0.051,0.045,0.219,0.544,0.339,0.174,0.55,0.325,0.55,0.521,0.548,0.452,0.632,0.452,0.035,0.025,0.046,0.327,1.583,0.286,0.326,0.019,0.771,11.145,0.817,0.716,0.679,2.523,3.688,5.775,12.523416666666668,12.994,0.0,0.0,0.067,0.122,6.835,1.93,25621800.0,114.15,108.74000000000001,108.09833333333331,0.031165311653116534,0.05197677633397846,0.18069921390153088,0.07960449434382717,0.0665397072205066,107.996090230656,104.10460631699911,75.0501864066533,0.05205698698537767,25466026.666666668,27474036.5,0.012919028742938377,274989306.0
2022-09-30,CHRW,0.163,10.326,11.646,11.817,11.604,0.44,45.783,0.258,0.042,0.053,0.141,0.051,0.045,0.219,0.544,0.339,0.174,0.55,0.325,0.55,0.521,0.548,0.452,0.632,0.452,0.035,0.025,0.046,0.327,1.583,0.286,0.326,0.019,0.771,11.145,0.817,0.716,0.679,2.523,3.688,5.775,12.523416666666668,12.994,0.0,0.0,0.067,0.122,5.614,2.28,29120566.0,96.31,107.05333333333334,106.19833333333334,-0.15628558913710033,-0.049916148761961154,-0.1058397548974096,0.12942732052500808,0.0866224230474785,104.65720730761143,102.90543611438386,36.32437619961613,0.05067326717848146,26679126.333333332,26740931.0,0.13655426238593704,245868740.0
2022-10-31,CHRW,0.163,10.326,11.816,11.99,11.773,0.447,46.453,0.258,0.042,0.053,0.141,0.051,0.045,0.219,0.544,0.339,0.174,0.55,0.325,0.55,0.521,0.548,0.452,0.632,0.452,0.035,0.025,0.046,0.327,1.583,0.286,0.326,0.019,0.771,11.145,0.817,0.716,0.679,2.523,3.688,5.775,12.523416666666668,12.994,0.0,0.0,0.067,0.122,5.696,2.25,27004875.0,97.72,102.72666666666667,104.79333333333334,0.01464022427577616,-0.11725383920505872,-0.07941592086669813,0.10378387190916362,0.08748156934730682,102.67514807686531,102.10767671217096,39.850710329882006,0.04200964487273093,27249080.333333332,26581442.833333332,-0.07265281176196914,272873615.0
2022-11-30,CHRW,0.146,10.623,12.192,12.388,12.163,0.451,12.383,0.265,0.041,0.052,0.144,0.05,0.045,0.204,0.525,0.312,0.174,0.529,0.307,0.529,0.524,0.526,0.474,0.663,0.474,0.038,0.027,0.044,0.343,1.698,0.286,0.337,0.019,0.939,11.195,0.892,0.728,0.691,2.67,3.629,5.712,12.523416666666668,13.32,0.0,0.0,0.067,0.017,6.957,2.2,35781364.0,100.22,98.08333333333333,103.41166666666668,0.025583299222267764,-0.12203241349102067,-0.07639848861856058,0.10198993180146955,0.08774134957466165,101.97367719776094,101.8172649102985,40.05279577633788,0.03642497512800258,30635601.666666668,28050814.166666668,0.3249964682302733,308654979.0
2022-12-31,CHRW,0.146,10.623,11.139,11.318,11.112,0.408,11.18,0.265,0.041,0.052,0.144,0.05,0.045,0.204,0.525,0.312,0.174,0.529,0.307,0.529,0.524,0.526,0.474,0.663,0.474,0.038,0.027,0.044,0.343,1.698,0.286,0.337,0.019,0.939,11.195,0.892,0.728,0.691,2.67,3.629,5.712,12.523416666666668,13.32,0.0,0.0,0.067,0.017,6.281,2.66,26836968.0,91.56,96.5,101.77666666666666,-0.08640989822390732,-0.04931990447513235,-0.09677419354838712,0.06174322421759286,0.09072589297682429,98.99834085554352,100.23922415486797,38.643204445473486,0.02798011609759367,29874402.333333332,28276764.333333332,-0.2499735896037949,281818011.0
2022-01-31,CHTR,0.276,10.819,24.11,25.067,27.18,2.005,6.342,0.0,0.084,0.203,0.388,0.117,0.281,0.138,0.105,0.096,0.146,0.188,0.068,0.188,0.138,0.182,0.769,0.785,0.809,0.046,0.045,0.008,0.611,4.423,0.02,0.73,0.128,0.528,3.319,2.217,0.82,0.813,5.803,0.356,20.811,43.474,2.519,0.0,0.0,0.0,-0.083,2.846,0.0,27323767.0,593.34,630.5300000000001,685.1166666666667,-0.08992745064956975,-0.12083450636399995,-0.20255359182850607,0.04937715315236357,0.0767571232441139,656.3731504519046,660.2419723833407,25.479157853633154,0.08591504662121278,25568768.333333332,22265184.0,-0.08543292153587523,909341231.0
2022-02-28,CHTR,0.294,10.18,22.263,23.074,24.593,2.23,7.096,0.0,0.09,0.21,0.391,0.124,0.284,0.141,0.124,0.101,0.167,0.246,0.071,0.246,0.142,0.13,0.832,0.862,0.865,0.047,0.046,0.005,0.653,4.605,0.035,0.722,0.131,0.53,3.491,2.708,0.873,0.87,8.849,0.361,21.624,42.343,3.678,0.0,0.0,0.0,-0.081,3.477,0.0,36391793.0,601.78,615.6966666666667,649.3033333333334,0.014224559274614856,-0.06885560438200167,-0.2631205152695124,0.05863014945421732,0.051410606585864736,640.7751074656461,651.2478227859036,5.811466644731425,0.07068553105365456,31197245.333333332,25407829.0,0.3318732003533773,945733024.0
2022-03-31,CHTR,0.294,10.18,20.182,20.917,22.293,1.772,5.639,0.0,0.09,0.21,0.391,0.124,0.284,0.141,0.124,0.101,0.167,0.246,0.071,0.246,0.142,0.13,0.832,0.862,0.865,0.047,0.046,0.005,0.653,4.605,0.035,0.722,0.131,0.53,3.491,2.708,0.873,0.87,8.849,0.361,21.624,42.343,3.678,0.0,0.0,0.0,-0.081,2.763,0.0,35000564.0,545.52,580.2133333333335,618.9633333333334,-0.09348931503207147,-0.16327438379066528,-0.2502061685634174,0.0611863366655271,0.048010066995435835,613.5593624754615,634.9820038957646,6.718972895863061,0.05673872889711469,32905374.666666668,27706304.166666668,-0.038229196346549865,910732460.0
2022-04-30,CHTR,0.294,10.18,15.852,16.43,17.511,1.392,4.429,0.0,0.09,0.21,0.391,0.124,0.284,0.141,0.124,0.101,0.167,0.246,0.071,0.246,0.142,0.13,0.832,0.862,0.865,0.047,0.046,0.005,0.653,4.605,0.035,0.722,0.131,0.53,3.491,2.708,0.873,0.87,8.849,0.361,21.624,42.343,3.678,0.0,0.0,0.0,-0.081,2.17,0.0,31311400.0,428.49,525.2633333333333,577.8966666666666,-0.21452925648922128,-0.2778339569218323,-0.36509653425002586,0.11444158216649364,0.08473774916001119,560.6824017681868,603.2140032964162,5.144542343260753,0.028441890800681935,34234585.666666664,29901677.0,-0.10540298722043451,879421060.0
2022-05-31,CHTR,0.34,10.217,17.559,18.072,18.354,1.625,5.274,0.0,0.096,0.215,0.391,0.133,0.286,0.143,0.138,0.104,0.167,0.283,0.077,0.283,0.143,0.143,0.817,0.846,0.851,0.046,0.045,0.011,0.644,4.506,0.034,0.722,0.131,0.525,3.505,2.575,0.861,0.856,7.894,0.366,20.261,45.255,3.352,0.0,0.0,0.0,-0.077,2.733,0.0,32076089.0,506.93,493.64666666666676,554.6716666666667,0.18306144834185156,-0.1576157399714181,-0.21561861731757126,0.20380111249235086,0.13454112629310258,545.324572691562,588.4010797123522,28.527843693180074,0.007108565252468009,32796017.666666668,31996631.5,0.024422063529577098,911497149.0
2022-06-30,CHTR,0.34,10.217,16.229,16.703,16.963,1.438,4.665,0.0,0.096,0.215,0.391,0.133,0.286,0.143,0.138,0.104,0.167,0.283,0.077,0.283,0.143,0.143,0.817,0.846,0.851,0.046,0.045,0.011,0.644,4.506,0.034,0.722,0.131,0.525,3.505,2.575,0.861,0.856,7.894,0.366,20.261,45.255,3.352,0.0,0.0,0.0,-0.077,2.418,0.0,28551828.0,468.53,467.9833333333334,524.0983333333334,-0.07575010356459477,-0.14113139756562543,-0.28136263938524786,0.20179256727919445,0.13384181076268806,523.3832662082586,569.959375141221,24.322508398656197,-0.013287835587427977,30646439.0,31775906.833333332,-0.10987190489463972,882945321.0
