permno,adate,qdate,public_date,bm,evm,pe_op_basic,pe_op_dil,pe_exi,ps,pcf,dpr,npm,opmad,gpm,ptpm,cfm,roa,roe,roce,efftax,aftret_eq,aftret_invcapx,aftret_equity,pretret_noa,GProf,equity_invcap,debt_invcap,totdebt_invcap,capital_ratio,int_debt,int_totdebt,cash_lt,invt_act,rect_act,debt_at,debt_ebitda,short_debt,curr_debt,lt_debt,profit_lct,ocf_lct,cash_debt,fcf_ocf,lt_ppent,dltt_be,debt_assets,debt_capital,de_ratio,intcov,intcov_ratio,inv_turn,at_turn,rect_turn,pay_turn,sale_equity,sale_nwc,rd_sale,adv_sale,staff_sale,accrual,ptb,PEG_trailing,divyield,TICKER
10516,2020-12-31,2021-09-30,2022-01-31,0.695,11.412,15.244,15.275,16.199,0.524,8.422,0.317,0.033,0.035,0.083,0.038,0.045,0.076,0.12,0.089,0.054,0.128,0.094,0.128,0.133,0.131,0.698,0.298,0.365,0.299,0.029,0.023,0.256,0.412,0.193,0.216,2.928,0.183,0.607,0.302,0.208,0.275,-0.081,0.772,2.736,0.401,0.585,0.52,1.416,11.171,10.805,6.24,1.568,14.523,6.397,3.798,7.669,0.002,0.0,0.0,-0.048,1.8,0.963,1.97%,ADM
10516,2021-12-31,2021-12-31,2022-02-28,0.631,12.07,15.413,15.443,16.378,0.517,6.687,0.308,0.032,0.036,0.082,0.039,0.044,0.076,0.12,0.095,0.174,0.128,0.1,0.128,0.148,0.124,0.713,0.278,0.335,0.281,0.032,0.026,0.268,0.454,0.178,0.188,2.623,0.171,0.658,0.263,0.184,0.3,0.198,0.823,3.082,0.367,0.594,0.538,1.485,10.606,10.773,5.976,1.611,16.123,6.06,3.793,8.558,0.002,0.0,0.0,-0.073,1.846,0.852,2.04%,ADM
10516,2021-12-31,2021-12-31,2022-03-31,0.631,12.07,17.733,17.768,18.843,0.595,7.694,0.308,0.032,0.036,0.082,0.039,0.044,0.076,0.12,0.095,0.174,0.128,0.1,0.128,0.148,0.124,0.713,0.278,0.335,0.281,0.032,0.026,0.268,0.454,0.178,0.188,2.623,0.171,0.658,0.263,0.184,0.3,0.198,0.823,3.082,0.367,0.594,0.538,1.485,10.606,10.773,5.976,1.611,16.123,6.06,3.793,8.558,0.002,0.0,0.0,-0.073,2.124,0.981,1.77%,ADM
10516,2021-12-31,2021-12-31,2022-04-30,0.631,12.07,17.595,17.63,18.697,0.591,7.638,0.308,0.032,0.036,0.082,0.039,0.044,0.076,0.12,0.095,0.174,0.128,0.1,0.128,0.148,0.124,0.713,0.278,0.335,0.281,0.032,0.026,0.268,0.454,0.178,0.188,2.623,0.171,0.658,0.263,0.184,0.3,0.198,0.823,3.082,0.367,0.594,0.538,1.485,10.606,10.773,5.976,1.611,16.123,6.06,3.793,8.558,0.002,0.0,0.0,-0.073,2.109,0.973,1.79%,ADM
10516,2021-12-31,2022-03-31,2022-05-31,0.498,11.818,16.074,16.16,16.726,0.568,10.038,0.277,0.034,0.036,0.082,0.042,0.046,0.081,0.133,0.1,0.174,0.142,0.105,0.142,0.152,0.131,0.707,0.286,0.358,0.288,0.03,0.024,0.278,0.418,0.189,0.203,2.653,0.201,0.646,0.272,0.198,0.236,0.198,0.762,3.079,0.38,0.596,0.536,1.488,12.385,12.133,6.08,1.605,14.646,5.977,4.011,8.217,0.002,0.0,0.0,-0.037,2.018,0.656,1.76%,ADM
10516,2021-12-31,2022-03-31,2022-06-30,0.498,11.818,13.735,13.808,14.291,0.485,8.577,0.277,0.034,0.036,0.082,0.042,0.046,0.081,0.133,0.1,0.174,0.142,0.105,0.142,0.152,0.131,0.707,0.286,0.358,0.288,0.03,0.024,0.278,0.418,0.189,0.203,2.653,0.201,0.646,0.272,0.198,0.236,0.198,0.762,3.079,0.38,0.596,0.536,1.488,12.385,12.133,6.08,1.605,14.646,5.977,4.011,8.217,0.002,0.0,0.0,-0.037,1.724,0.56,2.06%,ADM
10516,2021-12-31,2022-03-31,2022-07-31,0.498,11.818,14.65,14.728,15.243,0.517,9.149,0.277,0.034,0.036,0.082,0.042,0.046,0.081,0.133,0.1,0.174,0.142,0.105,0.142,0.152,0.131,0.707,0.286,0.358,0.288,0.03,0.024,0.278,0.418,0.189,0.203,2.653,0.201,0.646,0.272,0.198,0.236,0.198,0.762,3.079,0.38,0.596,0.536,1.488,12.385,12.133,6.08,1.605,14.646,5.977,4.011,8.217,0.002,0.0,0.0,-0.037,1.839,0.598,1.93%,ADM
10516,2021-12-31,2022-06-30,2022-08-31,0.597,11.029,13.797,13.841,13.863,0.522,16.913,0.242,0.038,0.041,0.085,0.047,0.049,0.086,0.151,0.113,0.174,0.16,0.119,0.16,0.176,0.136,0.714,0.277,0.364,0.279,0.034,0.026,0.283,0.412,0.196,0.201,2.432,0.24,0.67,0.254,0.205,0.123,0.198,0.574,3.278,0.364,0.602,0.546,1.528,12.875,12.644,6.017,1.605,13.85,5.589,4.078,8.465,0.002,0.0,0.0,0.012,1.897,0.345,1.82%,ADM
10516,2021-12-31,2022-06-30,2022-09-30,0.597,11.029,12.63,12.669,12.689,0.478,15.481,0.242,0.038,0.041,0.085,0.047,0.049,0.086,0.151,0.113,0.174,0.16,0.119,0.16,0.176,0.136,0.714,0.277,0.364,0.279,0.034,0.026,0.283,0.412,0.196,0.201,2.432,0.24,0.67,0.254,0.205,0.123,0.198,0.574,3.278,0.364,0.602,0.546,1.528,12.875,12.644,6.017,1.605,13.85,5.589,4.078,8.465,0.002,0.0,0.0,0.012,1.736,0.316,1.99%,ADM
10516,2021-12-31,2022-06-30,2022-10-31,0.597,11.029,15.224,15.272,15.297,0.565,18.289,0.242,0.038,0.041,0.085,0.047,0.049,0.086,0.151,0.113,0.174,0.16,0.119,0.16,0.176,0.136,0.714,0.277,0.364,0.279,0.034,0.026,0.283,0.412,0.196,0.201,2.432,0.24,0.67,0.254,0.205,0.123,0.198,0.574,3.278,0.364,0.602,0.546,1.528,12.875,12.644,6.017,1.605,13.85,5.589,4.078,8.465,0.002,0.0,0.0,0.012,2.051,0.381,1.65%,ADM
10516,2021-12-31,2022-09-30,2022-11-30,0.58,10.673,13.467,13.485,13.448,0.543,13.095,0.216,0.042,0.043,0.086,0.051,0.052,0.089,0.167,0.121,0.174,0.177,0.133,0.177,0.193,0.141,0.721,0.27,0.358,0.273,0.038,0.029,0.285,0.412,0.196,0.195,2.233,0.245,0.682,0.244,0.212,0.165,0.198,0.683,3.389,0.352,0.603,0.548,1.537,13.103,12.463,6.061,1.637,13.969,5.461,4.174,8.675,0.002,0.0,0.0,0.0,2.089,0.26,1.64%,ADM
10516,2021-12-31,2022-09-30,2022-12-31,0.58,10.673,12.825,12.842,12.807,0.517,12.471,0.216,0.042,0.043,0.086,0.051,0.052,0.089,0.167,0.121,0.174,0.177,0.133,0.177,0.193,0.141,0.721,0.27,0.358,0.273,0.038,0.029,0.285,0.412,0.196,0.195,2.233,0.245,0.682,0.244,0.212,0.165,0.198,0.683,3.389,0.352,0.603,0.548,1.537,13.103,12.463,6.061,1.637,13.969,5.461,4.174,8.675,0.002,0.0,0.0,0.0,1.99,0.248,1.72%,ADM
10696,2020-12-31,2021-09-30,2022-01-31,0.499,17.281,38.159,38.718,54.767,4.348,17.721,0.0,0.082,0.149,0.71,0.106,0.291,0.075,0.036,0.044,0.167,0.041,0.036,0.041,1.0,0.149,0.596,0.386,0.394,0.393,0.034,0.033,0.021,0.0,0.153,0.28,3.803,0.021,0.392,0.487,0.334,0.234,0.1,0.736,23.716,0.571,0.563,0.403,1.328,2.856,3.358,,0.21,5.988,9.689,0.495,25.735,0.0,0.0,0.0,-0.034,1.924,,,FISV
10696,2021-12-31,2021-12-31,2022-02-28,0.521,16.82,31.814,32.234,49.08,3.926,15.791,0.0,0.082,0.141,0.687,0.109,0.287,0.071,0.037,0.043,0.206,0.042,0.036,0.042,0.816,0.146,0.581,0.4,0.412,0.408,0.033,0.032,0.019,0.0,0.152,0.288,4.12,0.029,0.413,0.482,0.292,0.22,0.091,0.712,19.119,0.608,0.581,0.422,1.431,2.917,3.287,,0.215,6.075,9.868,0.524,28.219,0.0,0.0,0.0,-0.036,1.814,,,FISV
10696,2021-12-31,2021-12-31,2022-03-31,0.521,16.82,33.029,33.465,50.955,4.075,16.39,0.0,0.082,0.141,0.687,0.109,0.287,0.071,0.037,0.043,0.206,0.042,0.036,0.042,0.816,0.146,0.581,0.4,0.412,0.408,0.033,0.032,0.019,0.0,0.152,0.288,4.12,0.029,0.413,0.482,0.292,0.22,0.091,0.712,19.119,0.608,0.581,0.422,1.431,2.917,3.287,,0.215,6.075,9.868,0.524,28.219,0.0,0.0,0.0,-0.036,1.882,,,FISV
10696,2021-12-31,2021-12-31,2022-04-30,0.521,16.82,31.896,32.317,49.206,3.901,15.69,0.0,0.082,0.141,0.687,0.109,0.287,0.071,0.037,0.043,0.206,0.042,0.036,0.042,0.816,0.146,0.581,0.4,0.412,0.408,0.033,0.032,0.019,0.0,0.152,0.288,4.12,0.029,0.413,0.482,0.292,0.22,0.091,0.712,19.119,0.608,0.581,0.422,1.431,2.917,3.287,,0.215,6.075,9.868,0.524,28.219,0.0,0.0,0.0,-0.036,1.802,,,FISV
10696,2021-12-31,2022-03-31,2022-05-31,0.537,15.813,29.815,30.358,39.133,3.899,16.617,0.0,0.102,0.151,0.699,0.133,0.302,0.075,0.047,0.048,0.206,0.054,0.043,0.054,1.028,0.153,0.592,0.39,0.4,0.397,0.033,0.033,0.02,0.0,0.153,0.28,3.716,0.024,0.408,0.477,0.322,0.22,0.091,0.677,23.444,0.582,0.573,0.409,1.384,3.462,3.641,,0.219,5.918,9.955,0.529,25.29,0.0,0.0,0.0,-0.029,1.837,2.578,,FISV
10696,2021-12-31,2022-03-31,2022-06-30,0.537,15.813,26.479,26.961,34.754,3.444,14.68,0.0,0.102,0.151,0.699,0.133,0.302,0.075,0.047,0.048,0.206,0.054,0.043,0.054,1.028,0.153,0.592,0.39,0.4,0.397,0.033,0.033,0.02,0.0,0.153,0.28,3.716,0.024,0.408,0.477,0.322,0.22,0.091,0.677,23.444,0.582,0.573,0.409,1.384,3.462,3.641,,0.219,5.918,9.955,0.529,25.29,0.0,0.0,0.0,-0.029,1.623,2.29,,FISV
10696,2021-12-31,2022-03-31,2022-07-31,0.537,15.813,31.452,32.024,41.281,4.07,17.344,0.0,0.102,0.151,0.699,0.133,0.302,0.075,0.047,0.048,0.206,0.054,0.043,0.054,1.028,0.153,0.592,0.39,0.4,0.397,0.033,0.033,0.02,0.0,0.153,0.28,3.716,0.024,0.408,0.477,0.322,0.22,0.091,0.677,23.444,0.582,0.573,0.409,1.384,3.462,3.641,,0.219,5.918,9.955,0.529,25.29,0.0,0.0,0.0,-0.029,1.917,2.72,,FISV
10696,2021-12-31,2022-06-30,2022-08-31,0.61,14.704,28.265,28.829,32.854,3.805,16.916,0.0,0.119,0.16,0.702,0.144,0.314,0.078,0.057,0.052,0.206,0.065,0.049,0.065,1.087,0.157,0.589,0.393,0.404,0.4,0.033,0.032,0.02,0.0,0.155,0.281,3.611,0.026,0.414,0.473,0.325,0.21,0.091,0.638,23.266,0.591,0.578,0.412,1.409,3.931,3.942,,0.223,5.786,9.795,0.545,22.081,0.0,0.0,0.0,-0.024,1.854,1.416,,FISV
10696,2021-12-31,2022-06-30,2022-09-30,0.61,14.704,26.137,26.658,30.38,3.499,15.554,0.0,0.119,0.16,0.702,0.144,0.314,0.078,0.057,0.052,0.206,0.065,0.049,0.065,1.087,0.157,0.589,0.393,0.404,0.4,0.033,0.032,0.02,0.0,0.155,0.281,3.611,0.026,0.414,0.473,0.325,0.21,0.091,0.638,23.266,0.591,0.578,0.412,1.409,3.931,3.942,,0.223,5.786,9.795,0.545,22.081,0.0,0.0,0.0,-0.024,1.705,1.309,,FISV
10696,2021-12-31,2022-06-30,2022-10-31,0.61,14.704,28.698,29.271,33.357,3.836,17.052,0.0,0.119,0.16,0.702,0.144,0.314,0.078,0.057,0.052,0.206,0.065,0.049,0.065,1.087,0.157,0.589,0.393,0.404,0.4,0.033,0.032,0.02,0.0,0.155,0.281,3.611,0.026,0.414,0.473,0.325,0.21,0.091,0.638,23.266,0.591,0.578,0.412,1.409,3.931,3.942,,0.223,5.786,9.795,0.545,22.081,0.0,0.0,0.0,-0.024,1.869,1.438,,FISV
10696,2021-12-31,2022-09-30,2022-11-30,0.573,13.468,28.514,28.829,32.818,3.817,15.312,0.0,0.12,0.177,0.71,0.149,0.309,0.082,0.059,0.058,0.206,0.067,0.05,0.067,1.152,0.162,0.587,0.397,0.408,0.403,0.034,0.033,0.02,0.0,0.158,0.282,3.44,0.027,0.418,0.471,0.337,0.234,0.091,0.655,22.815,0.6,0.582,0.416,1.434,3.923,4.308,,0.228,5.661,9.846,0.562,20.615,0.0,0.0,0.0,-0.03,1.944,1.333,,FISV
10696,2021-12-31,2022-09-30,2022-12-31,0.573,13.468,27.615,27.92,31.783,3.667,14.712,0.0,0.12,0.177,0.71,0.149,0.309,0.082,0.059,0.058,0.206,0.067,0.05,0.067,1.152,0.162,0.587,0.397,0.408,0.403,0.034,0.033,0.02,0.0,0.158,0.282,3.44,0.027,0.418,0.471,0.337,0.234,0.091,0.655,22.815,0.6,0.582,0.416,1.434,3.923,4.308,,0.228,5.661,9.846,0.562,20.615,0.0,0.0,0.0,-0.03,1.868,1.291,,FISV
10909,2020-12-31,2021-09-30,2022-01-31,0.202,14.476,36.335,36.774,53.333,4.679,15.114,0.493,0.092,0.168,0.898,0.116,0.217,0.22,0.111,0.161,0.213,0.121,0.0,0.121,0.292,0.668,0.727,0.273,0.304,0.273,0.023,0.022,0.299,0.009,0.449,0.227,1.04,0.101,0.408,0.446,1.17,1.234,0.473,0.834,1.874,0.344,0.457,0.328,0.842,27.826,30.541,23.504,0.744,4.755,2.041,1.37,4.602,0.101,0.0,0.0,-0.164,6.314,,1.18%,CERN
10909,2021-12-31,2021-12-31,2022-02-28,0.15,17.02,35.456,35.728,50.679,4.745,15.44,0.503,0.096,0.172,0.895,0.121,0.221,0.229,0.124,0.172,0.206,0.136,0.095,0.136,0.333,0.694,0.687,0.313,0.36,0.313,0.028,0.026,0.224,0.011,0.474,0.26,1.128,0.131,0.433,0.447,1.052,1.089,0.472,0.836,2.158,0.412,0.505,0.381,1.02,13.78,22.833,23.705,0.771,4.948,2.164,1.566,7.003,0.1,0.0,0.0,-0.163,6.712,11.655,1.16%,CERN
10909,2021-12-31,2021-12-31,2022-03-31,0.15,17.02,35.574,35.847,50.848,4.771,15.524,0.503,0.096,0.172,0.895,0.121,0.221,0.229,0.124,0.172,0.206,0.136,0.095,0.136,0.333,0.694,0.687,0.313,0.36,0.313,0.028,0.026,0.224,0.011,0.474,0.26,1.128,0.131,0.433,0.447,1.052,1.089,0.472,0.836,2.158,0.412,0.505,0.381,1.02,13.78,22.833,23.705,0.771,4.948,2.164,1.566,7.003,0.1,0.0,0.0,-0.163,6.748,11.694,1.15%,CERN
11308,2020-12-31,2021-09-30,2022-01-31,0.11,20.491,25.743,25.962,29.907,6.972,20.503,1.017,0.233,0.313,0.648,0.313,0.274,0.147,0.395,0.179,0.203,0.438,0.153,0.438,0.728,0.274,0.333,0.636,0.685,0.657,0.025,0.023,0.193,0.149,0.169,0.483,3.236,0.071,0.234,0.604,0.858,0.824,0.149,0.911,6.102,1.719,0.743,0.717,3.165,9.7,11.683,4.068,0.422,10.195,1.343,1.798,5.926,0.0,0.084,0.0,-0.044,10.599,0.452,2.75%,KO
11308,2021-12-31,2021-12-31,2022-02-28,0.101,23.506,24.996,25.097,27.662,6.956,21.297,0.742,0.253,0.293,0.64,0.321,0.291,0.141,0.416,0.173,0.211,0.462,0.167,0.462,0.734,0.262,0.359,0.612,0.69,0.631,0.023,0.021,0.182,0.151,0.156,0.469,3.462,0.112,0.287,0.565,0.64,0.633,0.182,0.892,6.129,1.521,0.737,0.68,3.022,11.318,11.968,4.166,0.426,11.615,3.464,1.681,14.896,0.0,0.106,0.0,-0.031,10.414,1.885,2.70%,KO
11308,2021-12-31,2021-12-31,2022-03-31,0.101,23.506,24.9,25.0,27.556,6.953,21.289,0.742,0.253,0.293,0.64,0.321,0.291,0.141,0.416,0.173,0.211,0.462,0.167,0.462,0.734,0.262,0.359,0.612,0.69,0.631,0.023,0.021,0.182,0.151,0.156,0.469,3.462,0.112,0.287,0.565,0.64,0.633,0.182,0.892,6.129,1.521,0.737,0.68,3.022,11.318,11.968,4.166,0.426,11.615,3.464,1.681,14.896,0.0,0.106,0.0,-0.031,10.409,1.878,2.84%,KO
11308,2021-12-31,2021-12-31,2022-04-30,0.101,23.506,25.948,26.052,28.716,7.246,22.185,0.742,0.253,0.293,0.64,0.321,0.291,0.141,0.416,0.173,0.211,0.462,0.167,0.462,0.734,0.262,0.359,0.612,0.69,0.631,0.023,0.021,0.182,0.151,0.156,0.469,3.462,0.112,0.287,0.565,0.64,0.633,0.182,0.892,6.129,1.521,0.737,0.68,3.022,11.318,11.968,4.166,0.426,11.615,3.464,1.681,14.896,0.0,0.106,0.0,-0.031,10.848,1.957,2.72%,KO
11308,2021-12-31,2022-03-31,2022-05-31,0.104,21.664,24.661,24.953,26.63,6.847,23.661,0.713,0.257,0.297,0.638,0.327,0.293,0.146,0.42,0.183,0.211,0.47,0.168,0.47,0.721,0.277,0.361,0.608,0.664,0.628,0.019,0.018,0.189,0.149,0.176,0.459,3.184,0.083,0.26,0.578,0.761,0.663,0.182,0.882,6.45,1.504,0.729,0.697,2.917,14.835,15.988,4.269,0.435,9.983,1.393,1.739,7.502,0.0,0.106,0.0,-0.014,9.821,1.283,2.78%,KO
11308,2021-12-31,2022-03-31,2022-06-30,0.104,21.664,24.479,24.768,26.433,6.797,23.486,0.713,0.257,0.297,0.638,0.327,0.293,0.146,0.42,0.183,0.211,0.47,0.168,0.47,0.721,0.277,0.361,0.608,0.664,0.628,0.019,0.018,0.189,0.149,0.176,0.459,3.184,0.083,0.26,0.578,0.761,0.663,0.182,0.882,6.45,1.504,0.729,0.697,2.917,14.835,15.988,4.269,0.435,9.983,1.393,1.739,7.502,0.0,0.106,0.0,-0.014,9.748,1.273,2.80%,KO
11308,2021-12-31,2022-03-31,2022-07-31,0.104,21.664,24.969,25.264,26.962,6.933,23.956,0.713,0.257,0.297,0.638,0.327,0.293,0.146,0.42,0.183,0.211,0.47,0.168,0.47,0.721,0.277,0.361,0.608,0.664,0.628,0.019,0.018,0.189,0.149,0.176,0.459,3.184,0.083,0.26,0.578,0.761,0.663,0.182,0.882,6.45,1.504,0.729,0.697,2.917,14.835,15.988,4.269,0.435,9.983,1.393,1.739,7.502,0.0,0.106,0.0,-0.014,9.943,1.299,2.74%,KO
11308,2021-12-31,2022-06-30,2022-08-31,0.096,22.555,25.82,26.038,27.923,6.458,22.915,0.777,0.232,0.287,0.622,0.285,0.265,0.143,0.37,0.181,0.211,0.415,0.156,0.415,0.752,0.276,0.368,0.602,0.67,0.621,0.02,0.018,0.182,0.152,0.18,0.456,3.206,0.101,0.277,0.561,0.703,0.619,0.182,0.879,6.682,1.456,0.73,0.697,2.919,13.677,15.726,4.481,0.444,9.996,1.423,1.777,9.825,0.0,0.106,0.0,-0.022,10.249,2.349,2.85%,KO
11308,2021-12-31,2022-06-30,2022-09-30,0.096,22.555,23.439,23.637,25.348,5.863,20.802,0.777,0.232,0.287,0.622,0.285,0.265,0.143,0.37,0.181,0.211,0.415,0.156,0.415,0.752,0.276,0.368,0.602,0.67,0.621,0.02,0.018,0.182,0.152,0.18,0.456,3.206,0.101,0.277,0.561,0.703,0.619,0.182,0.879,6.682,1.456,0.73,0.697,2.919,13.677,15.726,4.481,0.444,9.996,1.423,1.777,9.825,0.0,0.106,0.0,-0.022,9.304,2.133,3.14%,KO
11308,2021-12-31,2022-06-30,2022-10-31,0.096,22.555,25.042,25.253,27.081,6.264,22.224,0.777,0.232,0.287,0.622,0.285,0.265,0.143,0.37,0.181,0.211,0.415,0.156,0.415,0.752,0.276,0.368,0.602,0.67,0.621,0.02,0.018,0.182,0.152,0.18,0.456,3.206,0.101,0.277,0.561,0.703,0.619,0.182,0.879,6.682,1.456,0.73,0.697,2.919,13.677,15.726,4.481,0.444,9.996,1.423,1.777,9.825,0.0,0.106,0.0,-0.022,9.94,2.278,2.94%,KO
11308,2021-12-31,2022-09-30,2022-11-30,0.107,22.904,26.07,26.285,27.777,6.497,24.0,0.577,0.234,0.28,0.615,0.287,0.266,0.142,0.379,0.181,0.211,0.427,0.162,0.427,0.827,0.279,0.375,0.595,0.671,0.613,0.02,0.018,0.175,0.157,0.181,0.448,3.179,0.113,0.296,0.544,0.653,0.568,0.182,0.877,6.858,1.404,0.73,0.697,2.916,14.358,15.981,4.496,0.453,10.178,1.395,1.808,15.023,0.0,0.106,0.0,-0.017,10.609,3.31,2.77%,KO
11308,2021-12-31,2022-09-30,2022-12-31,0.107,22.904,26.07,26.285,27.777,6.497,24.0,0.577,0.234,0.28,0.615,0.287,0.266,0.142,0.379,0.181,0.211,0.427,0.162,0.427,0.827,0.279,0.375,0.595,0.671,0.613,0.02,0.018,0.175,0.157,0.181,0.448,3.179,0.113,0.296,0.544,0.653,0.568,0.182,0.877,6.858,1.404,0.73,0.697,2.916,14.358,15.981,4.496,0.453,10.178,1.395,1.808,15.023,0.0,0.106,0.0,-0.017,10.609,3.31,2.77%,KO
11403,2020-12-31,2021-09-30,2022-01-31,0.063,40.463,56.348,57.411,61.347,14.155,41.261,0.0,0.233,0.278,0.939,0.256,0.282,0.24,0.279,0.272,0.067,0.279,0.248,0.279,0.888,0.686,0.871,0.129,0.169,0.129,0.047,0.036,0.579,0.059,0.253,0.121,0.508,0.069,0.561,0.246,1.137,1.193,0.621,0.921,4.504,0.147,0.375,0.217,0.599,40.377,47.03,2.111,0.731,8.069,0.729,1.169,4.948,0.382,0.003,0.0,-0.08,16.004,0.916,,CDNS
11403,2021-12-31,2021-12-31,2022-02-28,0.053,53.91,56.504,57.578,60.572,14.054,38.146,0.0,0.233,0.277,0.938,0.257,0.281,0.232,0.265,0.267,0.094,0.266,0.241,0.266,0.717,0.639,0.858,0.142,0.15,0.142,0.037,0.035,0.662,0.067,0.201,0.109,0.497,0.053,0.59,0.276,0.994,1.134,0.669,0.941,3.774,0.165,0.375,0.228,0.6,41.987,48.721,1.934,0.717,8.629,0.699,1.09,4.014,0.38,0.003,0.0,-0.097,15.273,1.1,,CDNS
11403,2021-12-31,2021-12-31,2022-03-31,0.053,53.91,61.366,62.532,65.784,15.321,41.584,0.0,0.233,0.277,0.938,0.257,0.281,0.232,0.265,0.267,0.094,0.266,0.241,0.266,0.717,0.639,0.858,0.142,0.15,0.142,0.037,0.035,0.662,0.067,0.201,0.109,0.497,0.053,0.59,0.276,0.994,1.134,0.669,0.941,3.774,0.165,0.375,0.228,0.6,41.987,48.721,1.934,0.717,8.629,0.699,1.09,4.014,0.38,0.003,0.0,-0.097,16.649,1.194,,CDNS
11403,2021-12-31,2021-12-31,2022-04-30,0.053,53.91,56.287,57.357,60.34,13.921,37.784,0.0,0.233,0.277,0.938,0.257,0.281,0.232,0.265,0.267,0.094,0.266,0.241,0.266,0.717,0.639,0.858,0.142,0.15,0.142,0.037,0.035,0.662,0.067,0.201,0.109,0.497,0.053,0.59,0.276,0.994,1.134,0.669,0.941,3.774,0.165,0.375,0.228,0.6,41.987,48.721,1.934,0.717,8.629,0.699,1.09,4.014,0.38,0.003,0.0,-0.097,15.128,1.095,,CDNS
11403,2021-12-31,2022-03-31,2022-05-31,0.061,41.2,53.752,54.708,57.577,13.441,34.49,0.0,0.236,0.298,0.938,0.278,0.281,0.259,0.285,0.292,0.094,0.285,0.255,0.285,0.987,0.691,0.877,0.123,0.158,0.123,0.045,0.035,0.631,0.065,0.226,0.112,0.444,0.053,0.582,0.231,1.149,1.306,0.669,0.946,4.785,0.14,0.378,0.215,0.607,45.107,55.773,1.886,0.737,8.663,0.662,1.185,4.699,0.366,0.003,0.0,-0.115,15.359,1.298,,CDNS
11403,2021-12-31,2022-03-31,2022-06-30,0.061,41.2,52.458,53.391,56.191,13.117,33.66,0.0,0.236,0.298,0.938,0.278,0.281,0.259,0.285,0.292,0.094,0.285,0.255,0.285,0.987,0.691,0.877,0.123,0.158,0.123,0.045,0.035,0.631,0.065,0.226,0.112,0.444,0.053,0.582,0.231,1.149,1.306,0.669,0.946,4.785,0.14,0.378,0.215,0.607,45.107,55.773,1.886,0.737,8.663,0.662,1.185,4.699,0.366,0.003,0.0,-0.115,14.989,1.267,,CDNS
11403,2021-12-31,2022-03-31,2022-07-31,0.061,41.2,65.063,66.221,69.693,16.158,41.462,0.0,0.236,0.298,0.938,0.278,0.281,0.259,0.285,0.292,0.094,0.285,0.255,0.285,0.987,0.691,0.877,0.123,0.158,0.123,0.045,0.035,0.631,0.065,0.226,0.112,0.444,0.053,0.582,0.231,1.149,1.306,0.669,0.946,4.785,0.14,0.378,0.215,0.607,45.107,55.773,1.886,0.737,8.663,0.662,1.185,4.699,0.366,0.003,0.0,-0.115,18.463,1.571,,CDNS
11403,2021-12-31,2022-06-30,2022-08-31,0.064,39.36,59.715,60.759,62.283,14.495,40.562,0.0,0.236,0.309,0.934,0.294,0.279,0.269,0.291,0.315,0.094,0.291,0.261,0.291,1.005,0.706,0.878,0.122,0.157,0.122,0.045,0.035,0.647,0.065,0.222,0.111,0.416,0.053,0.588,0.227,1.188,1.209,0.669,0.935,4.828,0.139,0.38,0.219,0.613,47.041,60.27,2.011,0.757,8.902,0.629,1.221,4.742,0.352,0.003,0.0,-0.093,18.128,1.53,,CDNS
11403,2021-12-31,2022-06-30,2022-09-30,0.064,39.36,56.162,57.143,58.577,13.655,38.21,0.0,0.236,0.309,0.934,0.294,0.279,0.269,0.291,0.315,0.094,0.291,0.261,0.291,1.005,0.706,0.878,0.122,0.157,0.122,0.045,0.035,0.647,0.065,0.222,0.111,0.416,0.053,0.588,0.227,1.188,1.209,0.669,0.935,4.828,0.139,0.38,0.219,0.613,47.041,60.27,2.011,0.757,8.902,0.629,1.221,4.742,0.352,0.003,0.0,-0.093,17.077,1.439,,CDNS
11403,2021-12-31,2022-06-30,2022-10-31,0.064,39.36,52.024,52.934,54.262,12.649,35.395,0.0,0.236,0.309,0.934,0.294,0.279,0.269,0.291,0.315,0.094,0.291,0.261,0.291,1.005,0.706,0.878,0.122,0.157,0.122,0.045,0.035,0.647,0.065,0.222,0.111,0.416,0.053,0.588,0.227,1.188,1.209,0.669,0.935,4.828,0.139,0.38,0.219,0.613,47.041,60.27,2.011,0.757,8.902,0.629,1.221,4.742,0.352,0.003,0.0,-0.093,15.819,1.333,,CDNS
11403,2021-12-31,2022-09-30,2022-11-30,0.06,37.835,57.926,58.717,60.577,13.739,39.522,0.0,0.229,0.317,0.932,0.3,0.268,0.281,0.292,0.338,0.094,0.292,0.262,0.292,1.052,0.707,0.858,0.142,0.202,0.142,0.04,0.028,0.588,0.066,0.232,0.141,0.523,0.137,0.582,0.247,1.154,1.129,0.669,0.915,5.154,0.166,0.402,0.247,0.672,44.371,60.087,2.084,0.759,8.752,0.621,1.268,5.394,0.346,0.003,0.0,-0.092,17.427,1.374,,CDNS
11403,2021-12-31,2022-09-30,2022-12-31,0.06,37.835,54.088,54.826,56.563,12.752,36.682,0.0,0.229,0.317,0.932,0.3,0.268,0.281,0.292,0.338,0.094,0.292,0.262,0.292,1.052,0.707,0.858,0.142,0.202,0.142,0.04,0.028,0.588,0.066,0.232,0.141,0.523,0.137,0.582,0.247,1.154,1.129,0.669,0.915,5.154,0.166,0.402,0.247,0.672,44.371,60.087,2.084,0.759,8.752,0.621,1.268,5.394,0.346,0.003,0.0,-0.092,16.174,1.283,,CDNS
